Year,Month,Product Name,Country Name,Month number,Value,Feature,Unit
2010,June,SABLEFISH FROZEN,AUSTRALIA,6,17987,EXP Quantity,kg
2010,June,SCORPIONFISH (SCORPAENIDAE) FROZEN,MEXICO,6,2301,EXP Quantity,kg
2010,June,SCORPIONFISH (SCORPAENIDAE) FROZEN,MEXICO,6,22125,EXP Quantity,kg
2010,June,SCORPIONFISH (SCORPAENIDAE) FROZEN,HAITI,6,8295,EXP Quantity,kg
2010,June,SCORPIONFISH (SCORPAENIDAE) FROZEN,CHINA,6,300000,EXP Quantity,kg
2010,June,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,6,15930,EXP Quantity,kg
2010,June,SCORPIONFISH (SCORPAENIDAE) FROZEN,AUSTRALIA,6,19876,EXP Quantity,kg
2010,June,WHITEFISH FILLET FRESH,CANADA,6,38510,IMP Quantity,kg
2010,June,WHITEFISH FILLET FRESH,CANADA,6,10078,IMP Quantity,kg
2010,June,CRAWFISH FRESHWATER PEELED,CANADA,6,417,IMP Quantity,kg
2010,June,CRAWFISH FRESHWATER PEELED,CHINA,6,19613,IMP Quantity,kg
2010,June,CRAWFISH FRESHWATER PEELED,CHINA,6,18507,IMP Quantity,kg
2010,June,CRAWFISH FRESHWATER PEELED,CHINA,6,76271,IMP Quantity,kg
2010,June,CRAWFISH FRESHWATER PEELED,CHINA,6,256179,IMP Quantity,kg
2010,June,CRAWFISH FRESHWATER PEELED,JAPAN,6,2401,IMP Quantity,kg
2010,June,CRAWFISH FRESHWATER PEELED,JAPAN,6,429,IMP Quantity,kg
2010,June,CRAWFISH FRESHWATER PEELED,JAPAN,6,286,IMP Quantity,kg
2010,June,CRAWFISH FRESHWATER PEELED,JAPAN,6,1968,IMP Quantity,kg
2010,July,SABLEFISH SCALED WHETHER OR NOT DRESS FRESH NOT > 6.8KG,CANADA,7,476,IMP Quantity,kg
2010,July,SABLEFISH SCALED WHETHER OR NOT DRESS FRESH NOT > 6.8KG,CANADA,7,2133,IMP Quantity,kg
2010,July,SABLEFISH FRESH,NETHERLANDS,7,14852,EXP Quantity,kg
2010,July,SABLEFISH FRESH,CHINA,7,8165,EXP Quantity,kg
2010,July,SABLEFISH FRESH,CHINA - HONG KONG,7,57963,EXP Quantity,kg
2010,July,SABLEFISH FRESH,JAPAN,7,55825,EXP Quantity,kg
2010,July,MONKFISH FRESH,CANADA,7,309,EXP Quantity,kg
2010,July,MONKFISH FRESH,CANADA,7,163,EXP Quantity,kg
2010,July,MONKFISH FRESH,CANADA,7,5338,EXP Quantity,kg
2010,July,MONKFISH FRESH,FRANCE,7,888,EXP Quantity,kg
2010,July,MONKFISH FRESH,FRANCE,7,540,EXP Quantity,kg
2010,July,MONKFISH FRESH,ITALY,7,1124,EXP Quantity,kg
2010,July,MONKFISH FRESH,SOUTH KOREA,7,20980,EXP Quantity,kg
2010,July,WHITEFISH FRESH,CANADA,7,13852,IMP Quantity,kg
2010,July,WHITEFISH FRESH,CANADA,7,47600,IMP Quantity,kg
2010,July,WHITEFISH FRESH,CANADA,7,20420,IMP Quantity,kg
2010,July,WHITEFISH FRESH,CANADA,7,77872,IMP Quantity,kg
2010,July,SABLEFISH FRESH,CANADA,7,1153,IMP Quantity,kg
2010,July,MONKFISH FRESH,CANADA,7,1965,IMP Quantity,kg
2010,July,WHITEFISH FROZEN,CANADA,7,13729,IMP Quantity,kg
2010,July,WHITEFISH FROZEN,CANADA,7,2041,IMP Quantity,kg
2010,July,WHITEFISH FROZEN,CANADA,7,5288,IMP Quantity,kg
2010,July,MONKFISH FROZEN,FRANCE,7,5085,EXP Quantity,kg
2010,July,MONKFISH FROZEN,FRANCE,7,48658,EXP Quantity,kg
2010,July,MONKFISH FROZEN,SOUTH KOREA,7,22000,EXP Quantity,kg
2010,July,MONKFISH FROZEN,SOUTH KOREA,7,96440,EXP Quantity,kg
2010,July,MONKFISH FROZEN,SOUTH AFRICA,7,999,IMP Quantity,kg
2010,July,BUTTERFISH FROZEN,GUYANA,7,3675,IMP Quantity,kg
2010,July,BUTTERFISH FROZEN,ECUADOR,7,78394,IMP Quantity,kg
2010,July,BUTTERFISH FROZEN,ECUADOR,7,17929,IMP Quantity,kg
2010,July,BUTTERFISH FROZEN,ECUADOR,7,28010,IMP Quantity,kg
2010,July,SABLEFISH FROZEN,CANADA,7,19711,EXP Quantity,kg
2010,July,SABLEFISH FROZEN,CANADA,7,64871,IMP Quantity,kg
2010,July,SABLEFISH FROZEN,UNITED KINGDOM,7,2109,EXP Quantity,kg
2010,July,SABLEFISH FROZEN,NETHERLANDS,7,5000,EXP Quantity,kg
2010,July,SABLEFISH FROZEN,SINGAPORE,7,61820,EXP Quantity,kg
2010,July,SABLEFISH FROZEN,CHINA,7,19323,EXP Quantity,kg
2010,July,SABLEFISH FROZEN,CHINA - HONG KONG,7,54680,EXP Quantity,kg
2010,July,SABLEFISH FROZEN,JAPAN,7,33814,EXP Quantity,kg
2010,July,SABLEFISH FROZEN,JAPAN,7,269569,EXP Quantity,kg
2010,July,SABLEFISH FROZEN,JAPAN,7,135551,EXP Quantity,kg
2010,July,SCORPIONFISH (SCORPAENIDAE) FROZEN,MEXICO,7,1774,EXP Quantity,kg
2010,July,SCORPIONFISH (SCORPAENIDAE) FROZEN,MEXICO,7,29200,EXP Quantity,kg
2010,July,SCORPIONFISH (SCORPAENIDAE) FROZEN,NETHERLANDS,7,19714,EXP Quantity,kg
2010,July,SCORPIONFISH (SCORPAENIDAE) FROZEN,PALAU,7,5874,EXP Quantity,kg
2010,July,WHITEFISH FILLET FRESH,CANADA,7,36629,IMP Quantity,kg
2010,July,WHITEFISH FILLET FRESH,CANADA,7,14767,IMP Quantity,kg
2010,July,WHITEFISH FILLET FRESH,CHINA,7,21973,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER FROZEN,ECUADOR,7,1279,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER FROZEN,SPAIN,7,20430,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER FROZEN,CHINA,7,42000,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER FROZEN,CHINA,7,36578,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER FROZEN,CHINA,7,19958,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER FROZEN,CHINA,7,108960,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER PEELED,CANADA,7,422,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER PEELED,CHINA,7,37030,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER PEELED,CHINA,7,38102,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER PEELED,CHINA,7,324004,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER PEELED,CHINA,7,16329,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER PEELED,CHINA,7,634290,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER PEELED,JAPAN,7,585,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER PEELED,JAPAN,7,299,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER PEELED,JAPAN,7,1770,IMP Quantity,kg
2010,July,CRAWFISH FRESHWATER PEELED,JAPAN,7,490,IMP Quantity,kg
2010,August,SABLEFISH SCALED WHETHER OR NOT DRESS FRESH NOT > 6.8KG,CANADA,8,522,IMP Quantity,kg
2010,August,SABLEFISH SCALED WHETHER OR NOT DRESS FRESH NOT > 6.8KG,CANADA,8,1474,IMP Quantity,kg
2010,August,SABLEFISH FRESH,THAILAND,8,7373,EXP Quantity,kg
2010,August,SABLEFISH FRESH,CHINA - HONG KONG,8,16927,EXP Quantity,kg
2010,August,SABLEFISH FRESH,JAPAN,8,55374,EXP Quantity,kg
2010,August,MONKFISH FRESH,CANADA,8,517,EXP Quantity,kg
2010,August,MONKFISH FRESH,CANADA,8,4329,EXP Quantity,kg
2010,August,MONKFISH FRESH,FRANCE,8,240,EXP Quantity,kg
2010,August,MONKFISH FRESH,PORTUGAL,8,2845,EXP Quantity,kg
2010,August,MONKFISH FRESH,SOUTH KOREA,8,7845,EXP Quantity,kg
2010,August,WHITEFISH FRESH,CANADA,8,15923,IMP Quantity,kg
2010,August,WHITEFISH FRESH,CANADA,8,60555,IMP Quantity,kg
2010,August,WHITEFISH FRESH,CANADA,8,12240,IMP Quantity,kg
2010,August,WHITEFISH FRESH,CANADA,8,74994,IMP Quantity,kg
2010,August,SABLEFISH FRESH,CANADA,8,1163,IMP Quantity,kg
2010,August,MONKFISH FRESH,CANADA,8,4228,IMP Quantity,kg
2010,August,WHITEFISH FROZEN,CANADA,8,40791,IMP Quantity,kg
2010,August,WHITEFISH FROZEN,CANADA,8,16746,IMP Quantity,kg
2010,August,WHITEFISH FROZEN,SOUTH KOREA,8,3000,IMP Quantity,kg
2010,August,MONKFISH FROZEN,FRANCE,8,38611,EXP Quantity,kg
2010,August,MONKFISH FROZEN,CHINA,8,2000,IMP Quantity,kg
2010,August,MONKFISH FROZEN,SOUTH KOREA,8,62000,EXP Quantity,kg
2010,August,BUTTERFISH FROZEN,GUYANA,8,17182,IMP Quantity,kg
2010,August,BUTTERFISH FROZEN,SURINAME,8,3210,IMP Quantity,kg
2010,August,BUTTERFISH FROZEN,ECUADOR,8,58060,IMP Quantity,kg
2010,August,BUTTERFISH FROZEN,ECUADOR,8,143704,IMP Quantity,kg
2010,August,BUTTERFISH FROZEN,ECUADOR,8,18972,IMP Quantity,kg
2010,August,BUTTERFISH FROZEN,ECUADOR,8,20140,IMP Quantity,kg
2010,August,BUTTERFISH FROZEN,CHINA,8,6597,IMP Quantity,kg
2010,August,SABLEFISH FROZEN,CANADA,8,14180,EXP Quantity,kg
2010,August,SABLEFISH FROZEN,CANADA,8,5602,IMP Quantity,kg
2010,August,SABLEFISH FROZEN,GERMANY,8,5668,EXP Quantity,kg
2010,August,SABLEFISH FROZEN,RUSSIAN FEDERATION,8,35493,EXP Quantity,kg
2010,August,SABLEFISH FROZEN,UNITED ARAB EMIRATES,8,27470,EXP Quantity,kg
2010,August,SABLEFISH FROZEN,SINGAPORE,8,10818,EXP Quantity,kg
2010,August,SABLEFISH FROZEN,CHINA,8,21750,EXP Quantity,kg
2010,August,SABLEFISH FROZEN,SOUTH KOREA,8,7492,EXP Quantity,kg
2010,August,SABLEFISH FROZEN,CHINA - HONG KONG,8,27072,EXP Quantity,kg
2010,August,SABLEFISH FROZEN,JAPAN,8,56074,EXP Quantity,kg
2010,August,SABLEFISH FROZEN,JAPAN,8,237393,EXP Quantity,kg
2010,August,SABLEFISH FROZEN,JAPAN,8,71944,EXP Quantity,kg
2010,August,SABLEFISH FROZEN,AUSTRALIA,8,14157,EXP Quantity,kg
2010,August,SCORPIONFISH (SCORPAENIDAE) FROZEN,MEXICO,8,15000,EXP Quantity,kg
2010,August,SCORPIONFISH (SCORPAENIDAE) FROZEN,BAHAMAS,8,1744,EXP Quantity,kg
2010,August,SCORPIONFISH (SCORPAENIDAE) FROZEN,ARUBA,8,263,EXP Quantity,kg
2010,August,SCORPIONFISH (SCORPAENIDAE) FROZEN,BELGIUM,8,1000,EXP Quantity,kg
2010,August,SCORPIONFISH (SCORPAENIDAE) FROZEN,CHINA,8,91420,EXP Quantity,kg
2010,August,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,8,79379,EXP Quantity,kg
2010,August,WHITEFISH FILLET FRESH,CANADA,8,43953,IMP Quantity,kg
2010,August,WHITEFISH FILLET FRESH,CANADA,8,10902,IMP Quantity,kg
2010,August,WHITEFISH FILLET FRESH,CHINA,8,11340,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER FROZEN,SPAIN,8,20738,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER FROZEN,CHINA,8,54867,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER FROZEN,CHINA,8,19558,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER FROZEN,CHINA,8,299926,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER FROZEN,CHINA,8,18289,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER FROZEN,CHINA,8,93328,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER FROZEN,CHINA,8,456386,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER PEELED,CHINA,8,18523,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER PEELED,CHINA,8,95255,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER PEELED,CHINA,8,38081,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER PEELED,CHINA,8,270221,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER PEELED,CHINA,8,1137417,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER PEELED,JAPAN,8,3900,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER PEELED,JAPAN,8,442,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER PEELED,JAPAN,8,1135,IMP Quantity,kg
2010,August,CRAWFISH FRESHWATER PEELED,JAPAN,8,730,IMP Quantity,kg
2010,September,SABLEFISH SCALED WHETHER OR NOT DRESS FRESH NOT > 6.8KG,CANADA,9,431,IMP Quantity,kg
2010,September,SABLEFISH SCALED WHETHER OR NOT DRESS FRESH NOT > 6.8KG,CANADA,9,1088,IMP Quantity,kg
2010,September,SABLEFISH FRESH,NETHERLANDS,9,28344,EXP Quantity,kg
2010,September,SABLEFISH FRESH,SINGAPORE,9,24149,EXP Quantity,kg
2010,September,SABLEFISH FRESH,JAPAN,9,57558,EXP Quantity,kg
2010,September,MONKFISH FRESH,CANADA,9,871,EXP Quantity,kg
2010,September,MONKFISH FRESH,CANADA,9,272,EXP Quantity,kg
2010,September,MONKFISH FRESH,CANADA,9,2842,EXP Quantity,kg
2010,September,MONKFISH FRESH,NETHERLANDS,9,12305,EXP Quantity,kg
2010,September,MONKFISH FRESH,FRANCE,9,20030,EXP Quantity,kg
2010,September,MONKFISH FRESH,ITALY,9,360,EXP Quantity,kg
2010,September,WHITEFISH FRESH,CANADA,9,12606,IMP Quantity,kg
2010,September,WHITEFISH FRESH,CANADA,9,40112,IMP Quantity,kg
2010,September,WHITEFISH FRESH,CANADA,9,33255,IMP Quantity,kg
2010,September,WHITEFISH FRESH,CANADA,9,86918,IMP Quantity,kg
2010,September,SABLEFISH FRESH,CANADA,9,1645,IMP Quantity,kg
2010,September,WHITEFISH FROZEN,CANADA,9,35381,IMP Quantity,kg
2010,September,WHITEFISH FROZEN,CANADA,9,25901,IMP Quantity,kg
2010,September,WHITEFISH FROZEN,UNITED KINGDOM,9,7590,IMP Quantity,kg
2010,September,MONKFISH FROZEN,CANADA,9,2907,IMP Quantity,kg
2010,September,MONKFISH FROZEN,NETHERLANDS,9,30882,EXP Quantity,kg
2010,September,MONKFISH FROZEN,BELGIUM,9,13360,EXP Quantity,kg
2010,September,MONKFISH FROZEN,SOUTH KOREA,9,22000,EXP Quantity,kg
2010,September,MONKFISH FROZEN,SOUTH KOREA,9,75440,EXP Quantity,kg
2010,September,BUTTERFISH FROZEN,GUYANA,9,18858,IMP Quantity,kg
2010,September,BUTTERFISH FROZEN,SURINAME,9,3042,IMP Quantity,kg
2010,September,BUTTERFISH FROZEN,ECUADOR,9,100845,IMP Quantity,kg
2010,September,BUTTERFISH FROZEN,CHINA,9,16900,IMP Quantity,kg
2010,September,SABLEFISH FROZEN,CANADA,9,25551,EXP Quantity,kg
2010,September,SABLEFISH FROZEN,CANADA,9,53181,IMP Quantity,kg
2010,September,SABLEFISH FROZEN,UNITED KINGDOM,9,2997,EXP Quantity,kg
2010,September,SABLEFISH FROZEN,NETHERLANDS,9,907,EXP Quantity,kg
2010,September,SABLEFISH FROZEN,NETHERLANDS,9,6136,EXP Quantity,kg
2010,September,SABLEFISH FROZEN,ITALY,9,15756,EXP Quantity,kg
2010,September,SABLEFISH FROZEN,SINGAPORE,9,7734,EXP Quantity,kg
2010,September,SABLEFISH FROZEN,SINGAPORE,9,41796,EXP Quantity,kg
2010,September,SABLEFISH FROZEN,CHINA - HONG KONG,9,42512,EXP Quantity,kg
2010,September,SABLEFISH FROZEN,JAPAN,9,44441,EXP Quantity,kg
2010,September,SABLEFISH FROZEN,JAPAN,9,523233,EXP Quantity,kg
2010,September,SABLEFISH FROZEN,JAPAN,9,197903,EXP Quantity,kg
2010,September,SCORPIONFISH (SCORPAENIDAE) FROZEN,TRINIDAD & TOBAGO,9,912,EXP Quantity,kg
2010,September,SCORPIONFISH (SCORPAENIDAE) FROZEN,NETHERLANDS,9,6339,EXP Quantity,kg
2010,September,SCORPIONFISH (SCORPAENIDAE) FROZEN,BELGIUM,9,22000,EXP Quantity,kg
2010,September,SCORPIONFISH (SCORPAENIDAE) FROZEN,CHINA,9,269542,EXP Quantity,kg
2010,September,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,9,191584,EXP Quantity,kg
2010,September,WHITEFISH FILLET FRESH,CANADA,9,12678,IMP Quantity,kg
2010,September,WHITEFISH FILLET FRESH,CANADA,9,11343,IMP Quantity,kg
2010,September,WHITEFISH FILLET FRESH,CHINA,9,1737,IMP Quantity,kg
2010,September,WOLFFISH FILLET FROZEN,ICELAND,9,2722,IMP Quantity,kg
2010,September,CRAWFISH FRESHWATER FROZEN,CHILE,9,540,EXP Quantity,kg
2010,September,CRAWFISH FRESHWATER FROZEN,SPAIN,9,40333,IMP Quantity,kg
2010,September,CRAWFISH FRESHWATER FROZEN,SPAIN,9,19976,IMP Quantity,kg
2010,September,CRAWFISH FRESHWATER FROZEN,CHINA,9,19051,IMP Quantity,kg
2010,September,CRAWFISH FRESHWATER FROZEN,CHINA,9,196527,IMP Quantity,kg
2010,September,CRAWFISH FRESHWATER FROZEN,CHINA,9,20430,IMP Quantity,kg
2010,September,CRAWFISH FRESHWATER FROZEN,CHINA,9,543164,IMP Quantity,kg
2010,September,CRAWFISH FRESHWATER PEELED,SPAIN,9,19612,IMP Quantity,kg
2010,September,CRAWFISH FRESHWATER PEELED,CHINA,9,18523,IMP Quantity,kg
2010,September,CRAWFISH FRESHWATER PEELED,CHINA,9,35956,IMP Quantity,kg
2010,September,CRAWFISH FRESHWATER PEELED,CHINA,9,18000,IMP Quantity,kg
2010,September,CRAWFISH FRESHWATER PEELED,CHINA,9,39607,IMP Quantity,kg
2010,September,CRAWFISH FRESHWATER PEELED,CHINA,9,864358,IMP Quantity,kg
2010,September,CRAWFISH FRESHWATER PEELED,JAPAN,9,2066,IMP Quantity,kg
2010,October,SABLEFISH SCALED WHETHER OR NOT DRESS FRESH NOT > 6.8KG,CANADA,10,295,IMP Quantity,kg
2010,October,SABLEFISH SCALED WHETHER OR NOT DRESS FRESH NOT > 6.8KG,CANADA,10,907,IMP Quantity,kg
2010,October,SABLEFISH SCALED WHETHER OR NOT DRESS FRESH NOT > 6.8KG,CANADA,10,499,IMP Quantity,kg
2010,October,SABLEFISH SCALED WHETHER OR NOT DRESS FRESH NOT > 6.8KG,MEXICO,10,2261,IMP Quantity,kg
2010,October,SABLEFISH FRESH,CHINA - HONG KONG,10,57052,EXP Quantity,kg
2010,October,SABLEFISH FRESH,JAPAN,10,17848,EXP Quantity,kg
2010,October,SABLEFISH FRESH,JAPAN,10,113952,EXP Quantity,kg
2010,October,MONKFISH FRESH,CANADA,10,944,EXP Quantity,kg
2010,October,MONKFISH FRESH,CANADA,10,3207,EXP Quantity,kg
2010,October,MONKFISH FRESH,FRANCE,10,3766,EXP Quantity,kg
2010,October,MONKFISH FRESH,ITALY,10,450,EXP Quantity,kg
2010,October,WHITEFISH FRESH,CANADA,10,8355,IMP Quantity,kg
2010,October,WHITEFISH FRESH,CANADA,10,14208,IMP Quantity,kg
2010,October,WHITEFISH FRESH,CANADA,10,37906,IMP Quantity,kg
2010,October,WHITEFISH FRESH,CANADA,10,108545,IMP Quantity,kg
2010,October,SABLEFISH FRESH,CANADA,10,1038,IMP Quantity,kg
2010,October,MONKFISH FRESH,CANADA,10,1656,IMP Quantity,kg
2010,October,MONKFISH FRESH,BRAZIL,10,853,IMP Quantity,kg
2010,October,MONKFISH FRESH,ICELAND,10,2868,IMP Quantity,kg
2010,October,WHITEFISH FROZEN,CANADA,10,1735,IMP Quantity,kg
2010,October,WHITEFISH FROZEN,CANADA,10,30572,IMP Quantity,kg
2010,October,MONKFISH FROZEN,SOUTH KOREA,10,22000,EXP Quantity,kg
2010,October,MONKFISH FROZEN,SOUTH KOREA,10,74000,EXP Quantity,kg
2010,October,BUTTERFISH FROZEN,ECUADOR,10,27248,IMP Quantity,kg
2010,October,BUTTERFISH FROZEN,CHINA,10,30362,IMP Quantity,kg
2010,October,SABLEFISH FROZEN,CANADA,10,11789,EXP Quantity,kg
2010,October,SABLEFISH FROZEN,CANADA,10,34048,IMP Quantity,kg
2010,October,SABLEFISH FROZEN,CANADA,10,33794,EXP Quantity,kg
2010,October,SABLEFISH FROZEN,UNITED KINGDOM,10,9208,EXP Quantity,kg
2010,October,SABLEFISH FROZEN,FRANCE,10,19278,EXP Quantity,kg
2010,October,SABLEFISH FROZEN,RUSSIAN FEDERATION,10,26241,EXP Quantity,kg
2010,October,SABLEFISH FROZEN,ISRAEL,10,998,EXP Quantity,kg
2010,October,SABLEFISH FROZEN,CHINA,10,13699,EXP Quantity,kg
2010,October,SABLEFISH FROZEN,SOUTH KOREA,10,31852,EXP Quantity,kg
2010,October,SABLEFISH FROZEN,CHINA - HONG KONG,10,32896,EXP Quantity,kg
2010,October,SABLEFISH FROZEN,JAPAN,10,26454,EXP Quantity,kg
2010,October,SABLEFISH FROZEN,JAPAN,10,555108,EXP Quantity,kg
2010,October,SABLEFISH FROZEN,JAPAN,10,109165,EXP Quantity,kg
2010,October,SCORPIONFISH (SCORPAENIDAE) FROZEN,NETHERLANDS ANTILLES,10,5198,EXP Quantity,kg
2010,October,SCORPIONFISH (SCORPAENIDAE) FROZEN,BELGIUM,10,91994,EXP Quantity,kg
2010,October,SCORPIONFISH (SCORPAENIDAE) FROZEN,INDONESIA,10,83687,EXP Quantity,kg
2010,October,SCORPIONFISH (SCORPAENIDAE) FROZEN,CHINA,10,3904,EXP Quantity,kg
2010,October,SCORPIONFISH (SCORPAENIDAE) FROZEN,CHINA,10,484945,EXP Quantity,kg
2010,October,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,10,222108,EXP Quantity,kg
2010,October,SCORPIONFISH (SCORPAENIDAE) FROZEN,PALAU,10,6128,EXP Quantity,kg
2010,October,WHITEFISH FILLET FRESH,CANADA,10,62482,IMP Quantity,kg
2010,October,WHITEFISH FILLET FRESH,CANADA,10,18568,IMP Quantity,kg
2010,October,WOLFFISH FILLET BLOCKS FROZEN > 4.5KG,GUYANA,10,296,IMP Quantity,kg
2010,October,WOLFFISH FILLET BLOCKS FROZEN > 4.5KG,THAILAND,10,18960,IMP Quantity,kg
2010,October,WHITEFISH MEAT FROZEN > 6.8KG,ARGENTINA,10,14425,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER FROZEN,SPAIN,10,39147,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER FROZEN,CHINA,10,39625,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER FROZEN,CHINA,10,19051,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER FROZEN,CHINA,10,111830,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER PEELED,CANADA,10,122,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER PEELED,SPAIN,10,19612,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER PEELED,CHINA,10,18567,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER PEELED,CHINA,10,18480,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER PEELED,CHINA,10,41051,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER PEELED,CHINA,10,92533,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER PEELED,CHINA,10,38081,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER PEELED,CHINA,10,71913,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER PEELED,CHINA,10,364988,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER PEELED,JAPAN,10,780,IMP Quantity,kg
2010,October,CRAWFISH FRESHWATER PEELED,JAPAN,10,857,IMP Quantity,kg
2010,November,SABLEFISH SCALED WHETHER OR NOT DRESS FRESH NOT > 6.8KG,CANADA,11,474,IMP Quantity,kg
2010,November,SABLEFISH FRESH,UNITED KINGDOM,11,24133,EXP Quantity,kg
2010,November,SABLEFISH FRESH,NETHERLANDS,11,31607,EXP Quantity,kg
2010,November,SABLEFISH FRESH,GERMANY,11,3701,EXP Quantity,kg
2010,November,SABLEFISH FRESH,SWITZERLAND,11,185,EXP Quantity,kg
2010,November,SABLEFISH FRESH,THAILAND,11,12932,EXP Quantity,kg
2010,November,SABLEFISH FRESH,PHILIPPINES,11,26454,EXP Quantity,kg
2010,November,SABLEFISH FRESH,TAIWAN,11,13478,EXP Quantity,kg
2010,November,SABLEFISH FRESH,JAPAN,11,35576,EXP Quantity,kg
2010,November,SABLEFISH FRESH,JAPAN,11,104623,EXP Quantity,kg
2010,November,MONKFISH FRESH,CANADA,11,299,EXP Quantity,kg
2010,November,MONKFISH FRESH,CANADA,11,218,EXP Quantity,kg
2010,November,MONKFISH FRESH,CANADA,11,4312,EXP Quantity,kg
2010,November,MONKFISH FRESH,BELGIUM,11,6495,EXP Quantity,kg
2010,November,MONKFISH FRESH,FRANCE,11,342,EXP Quantity,kg
2010,November,MONKFISH FRESH,ITALY,11,2664,EXP Quantity,kg
2010,November,MONKFISH FRESH,SOUTH KOREA,11,18000,EXP Quantity,kg
2010,November,MONKFISH FRESH,SOUTH KOREA,11,23800,EXP Quantity,kg
2010,November,MONKFISH FRESH,JAPAN,11,293,EXP Quantity,kg
2010,November,MONKFISH FRESH,JAPAN,11,6452,EXP Quantity,kg
2010,November,WHITEFISH FRESH,CANADA,11,5634,IMP Quantity,kg
2010,November,WHITEFISH FRESH,CANADA,11,1089,IMP Quantity,kg
2010,November,WHITEFISH FRESH,CANADA,11,19323,IMP Quantity,kg
2010,November,WHITEFISH FRESH,CANADA,11,181955,IMP Quantity,kg
2010,November,SABLEFISH FRESH,CANADA,11,1380,IMP Quantity,kg
2010,November,MONKFISH FRESH,CANADA,11,2558,IMP Quantity,kg
2010,November,MONKFISH FRESH,ICELAND,11,6093,IMP Quantity,kg
2010,November,MONKFISH FRESH,ICELAND,11,1441,IMP Quantity,kg
2010,November,WHITEFISH FROZEN,CANADA,11,17559,IMP Quantity,kg
2010,November,WHITEFISH FROZEN,CANADA,11,34020,IMP Quantity,kg
2010,November,WHITEFISH FROZEN,CANADA,11,78607,IMP Quantity,kg
2010,November,WHITEFISH FROZEN,BANGLADESH,11,18265,IMP Quantity,kg
2010,November,MONKFISH FROZEN,FRANCE,11,18611,EXP Quantity,kg
2010,November,MONKFISH FROZEN,FRANCE,11,18611,EXP Quantity,kg
2010,November,MONKFISH FROZEN,CHINA,11,4692,IMP Quantity,kg
2010,November,MONKFISH FROZEN,SOUTH KOREA,11,48100,EXP Quantity,kg
2010,November,MONKFISH FROZEN,SOUTH KOREA,11,900,IMP Quantity,kg
2010,November,BUTTERFISH FROZEN,GUYANA,11,23286,IMP Quantity,kg
2010,November,BUTTERFISH FROZEN,ECUADOR,11,18152,IMP Quantity,kg
2010,November,BUTTERFISH FROZEN,ECUADOR,11,39430,IMP Quantity,kg
2010,November,BUTTERFISH FROZEN,ECUADOR,11,39858,IMP Quantity,kg
2010,November,SABLEFISH FROZEN,CANADA,11,14303,IMP Quantity,kg
2010,November,SABLEFISH FROZEN,FRANCE,11,38971,EXP Quantity,kg
